Year,State,County,Average Age,Percent Male,Percent Non-Hispanic White,Percent African American,Percent Hispanic,Percent Other/Unknown,Hospital Readmission Rate,2013 Rural-urban Continuum Code,2013 Urban Influence Code,percent with more than high school,Metro_2013,Unemployment_rate_2015,Median_Household_Income_2015
2015,KS,OTTAWA,73,45.72,90.09,4.2,2.94,2.78,0.1338,9,8,60.2,0,3.8,50302
2015,KS,PAWNEE,76,47.09,90.09,4.2,2.94,2.78,0.0671,7,9,61,0,3.7,47359
2015,KS,PHILLIPS,74,46.87,90.09,4.2,2.94,2.78,0.1711,7,11,56.9,0,3.2,46984
2015,KS,POTTAWATOMIE,73,45.32,90.09,4.2,2.94,2.78,0.1649,3,2,64.5,1,3.5,60601
2015,KS,PRATT,74,42.8,95.28,0.68,1.76,2.28,0.166,7,11,63.2,0,4.1,52634
2015,KS,RAWLINS,75,47.93,90.09,4.2,2.94,2.78,0.1753,9,12,61.2,0,2.3,47448
2015,KS,RENO,72,44.08,93.49,1.55,3.25,1.71,0.1444,4,5,59.5,0,4.3,47178
2015,KS,REPUBLIC,75,43.57,90.09,4.2,2.94,2.78,0.1844,9,12,57.7,0,2.7,44593
2015,KS,RICE,73,45.87,90.09,4.2,2.94,2.78,0.1364,7,9,57.5,0,3.8,52400
2015,KS,RILEY,72,44.51,91.47,3.46,1.76,3.31,0.1354,3,2,77.6,1,3.3,46690
2015,KS,ROOKS,74,45.27,90.09,4.2,2.94,2.78,0.0877,9,10,55.1,0,4.6,45309
2015,KS,RUSH,75,45.39,90.09,4.2,2.94,2.78,0.1613,9,10,57.4,0,3.5,43895
2015,KS,RUSSELL,73,45.31,90.09,4.2,2.94,2.78,0.1656,7,9,56.9,0,3.8,42625
2015,KS,SALINE,71,43.71,92.85,2.5,2.39,2.26,0.1614,5,8,56.3,0,3.8,47052
2015,KS,SCOTT,73,43.61,90.09,4.2,2.94,2.78,0.1615,7,9,51.5,0,2.8,56267
2015,KS,SEDGWICK,71,44.59,84.97,7.68,3.84,3.51,0.1523,2,2,62.1,1,4.8,50995
2015,KS,SEWARD,72,44.53,73.46,4.45,18.59,3.5,0.1366,5,8,39.1,0,4.3,45807
2015,KS,SHAWNEE,71,44.77,86.12,6.87,4.27,2.75,0.1647,3,2,59.8,1,4.3,51316
2015,KS,SHERIDAN,75,46.35,90.09,4.2,2.94,2.78,0.1486,9,12,57.7,0,2.2,51221
2015,KS,SHERMAN,73,44.04,90.09,4.2,2.94,2.78,0.1592,7,11,56,0,2.9,42491
2015,KS,SMITH,75,45.57,90.09,4.2,2.94,2.78,0.1763,9,12,55.4,0,3.9,43872
2015,KS,STAFFORD,73,44.78,90.09,4.2,2.94,2.78,0.1206,9,10,58.7,0,4,47129
2015,KS,STANTON,76,41.19,90.09,4.2,2.94,2.78,0.1795,9,12,55.3,0,3,55341
2015,KS,STEVENS,74,40.23,90.09,4.2,2.94,2.78,0.1705,7,9,47.2,0,3.8,59735
2015,KS,SUMNER,72,44.69,94.63,0.59,2.76,2.01,0.1365,2,2,56.1,1,4.5,51451
2015,KS,THOMAS,73,44.36,90.09,4.2,2.94,2.78,0.1671,7,11,64.3,0,2.7,50574
2015,KS,TREGO,74,43.2,90.09,4.2,2.94,2.78,0.1176,9,10,60.8,0,3.5,48576
2015,KS,WABAUNSEE,72,48.61,90.09,4.2,2.94,2.78,0.1745,3,2,56.2,1,3.9,57339
2015,KS,WALLACE,75,47.43,90.09,4.2,2.94,2.78,0.2066,9,12,58.6,0,2.7,48426
2015,KS,WASHINGTON,74,46.32,90.09,4.2,2.94,2.78,0.1328,9,12,52.1,0,3.1,46153
2015,KS,WICHITA,75,45.43,90.09,4.2,2.94,2.78,0.1182,9,12,48.2,0,3,52917
2015,KS,WILSON,72,46.1,90.09,4.2,2.94,2.78,0.1569,7,10,48.9,0,6.6,41461
2015,KS,WOODSON,72,50.2,90.09,4.2,2.94,2.78,0.171,9,12,51.4,0,5,37394
2015,KS,WYANDOTTE,68,45.15,61.57,29.12,7.26,2.05,0.2132,1,1,45.7,1,6.1,41746
2015,KY,ADAIR,69,47.23,92.54,5.46,0.56,1.43,0.1893,7,9,38.7,0,7.4,32007
2015,KY,ALLEN,68,47.49,97.79,0.99,0.53,0.69,0.1493,3,2,41.6,1,4.9,42287
2015,KY,ANDERSON,70,46.57,92.54,5.46,0.56,1.43,0.1705,6,3,49.3,0,4.2,55523
2015,KY,BALLARD,71,46.57,92.54,5.46,0.56,1.43,0.1721,9,8,45.6,0,6.9,44352
2015,KY,BARREN,69,44.92,94.83,3.79,0.47,0.92,0.1953,6,5,39.7,0,5.2,40017
2015,KY,BATH,69,47.45,92.54,5.46,0.56,1.43,0.1861,8,5,36.5,0,7.7,35143
2015,KY,BELL,66,49.96,92.54,5.46,0.56,1.43,0.1972,7,8,30.6,0,8.5,23968
2015,KY,BOONE,69,45.87,95.29,1.52,0.87,2.32,0.1956,1,1,63.9,1,4.1,68804
2015,KY,BOURBON,70,45.6,90.26,7.72,0.86,1.15,0.1285,2,2,46.2,1,4.8,46370
2015,KY,BOYD,69,47.71,97.97,0.83,0.36,0.84,0.2102,2,2,52.6,1,6.9,43406
2015,KY,BOYLE,69,45.41,91.57,6.36,0.48,1.59,0.2069,7,8,50.7,0,5.6,40459
2015,KY,BRACKEN,68,49.69,92.54,5.46,0.56,1.43,0.141,1,1,39.5,1,6.4,44846
2015,KY,BREATHITT,64,53.27,92.54,5.46,0.56,1.43,0.2386,7,12,34.5,0,9.4,28196
2015,KY,BRECKINRIDGE,69,48.84,95.82,2.48,0.51,1.19,0.1913,8,7,34.1,0,6,42347
2015,KY,BULLITT,69,46.92,97.74,0.55,0.34,1.37,0.1674,1,1,45.5,1,4.6,54755
2015,KY,BUTLER,68,47.81,92.54,5.46,0.56,1.43,0.1546,3,2,31.8,1,5.9,39545
2015,KY,CALDWELL,70,46.24,92.54,5.46,0.56,1.43,0.1454,7,9,42,0,5.5,39355
2015,KY,CALLOWAY,71,45.93,95.91,2.42,0.42,1.25,0.1714,7,8,55.8,0,4.7,40585
2015,KY,CAMPBELL,71,45.71,96.11,1.47,0.45,1.98,0.1982,1,1,58.3,1,4.2,51694
2015,KY,CARLISLE,71,46.3,92.54,5.46,0.56,1.43,0.1867,9,10,43.9,0,5.6,43144
2015,KY,CARROLL,69,45.97,92.54,5.46,0.56,1.43,0.1941,6,4,34.1,0,5.6,46499
2015,KY,CARTER,69,49.84,92.54,5.46,0.56,1.43,0.2359,6,6,38.4,0,9.8,37204
2015,KY,CASEY,69,47.61,98.57,0.42,0.42,0.58,0.1663,9,10,35.2,0,5.6,33576
2015,KY,CHRISTIAN,68,45.8,78.28,19.3,1.17,1.25,0.1847,2,2,52.6,1,6.4,39840
2015,KY,CLARK,70,45.77,93.71,4.78,0.51,0.99,0.1817,2,2,48.8,1,5.2,54812
2015,KY,CLAY,65,51.7,92.54,5.46,0.56,1.43,0.2,7,10,26.8,0,9.5,24001
2015,KY,CLINTON,68,46.98,92.54,5.46,0.56,1.43,0.1985,9,12,33.4,0,8.2,29178
2015,KY,CRITTENDEN,70,47.29,92.54,5.46,0.56,1.43,0.1868,7,9,42.1,0,5.4,40202
2015,KY,CUMBERLAND,70,46.86,92.54,5.46,0.56,1.43,0.1986,9,10,38,0,5.9,30989
2015,KY,DAVIESS,69,44.54,94.39,3.83,0.59,1.19,0.1649,3,2,50.2,1,4.6,48724
2015,KY,EDMONSON,69,49.83,92.54,5.46,0.56,1.43,0.1811,3,2,36.7,1,7.1,38673
2015,KY,ELLIOTT,66,51.2,92.54,5.46,0.56,1.43,0.1954,9,12,32.8,0,9.9,30299
2015,KY,ESTILL,68,47.23,92.54,5.46,0.56,1.43,0.1562,6,6,25.7,0,6.1,32541
2015,KY,FAYETTE,71,43.24,84.58,11.97,0.98,2.48,0.169,2,2,69.2,1,3.9,51963
2015,KY,FLEMING,68,47.93,92.54,5.46,0.56,1.43,0.2026,7,9,39.4,0,6.1,47030
2015,KY,FLOYD,63,53.33,98.81,0.29,0.18,0.72,0.2366,7,11,40.4,0,9.2,30888
2015,KY,FRANKLIN,66,48.42,89.77,8.6,0.5,1.14,0.2128,4,3,55,0,4.3,50471
2015,KY,FULTON,69,45.95,92.54,5.46,0.56,1.43,0.1929,9,8,40.6,0,7.6,30798
2015,KY,GALLATIN,67,48.78,92.54,5.46,0.56,1.43,0.2469,1,1,37.9,1,5.2,47679
2015,KY,GARRARD,69,46.24,96.06,2.41,0.64,0.89,0.2035,6,6,40.8,0,5.1,45018
2015,KY,GRANT,68,48.12,92.54,5.46,0.56,1.43,0.2512,1,1,37.7,1,5.4,45307
2015,KY,GRAVES,70,45.58,94.32,4.14,0.77,0.77,0.2141,7,8,45.8,0,6.1,39515
2015,KY,GRAYSON,68,48.34,98.26,0.56,0.25,0.93,0.1739,6,6,34.9,0,6.6,37057
2015,KY,GREEN,70,45.72,92.54,5.46,0.56,1.43,0.2416,8,7,32.4,0,5.3,36226
2015,KY,GREENUP,68,46.27,97.55,0.83,0.38,1.24,0.1774,2,2,48.4,1,7.7,45690
2015,KY,HANCOCK,70,50.75,92.54,5.46,0.56,1.43,0.1892,3,2,41.4,1,5,52929
2015,KY,HARDIN,69,46.1,87.46,8.05,1.6,2.89,0.1746,3,2,57,1,4.9,49637
2015,KY,HARLAN,66,54.58,97.15,2.17,0.3,0.39,0.2643,7,10,36.1,0,11.9,27425
2015,KY,HARRISON,69,45.29,96.49,2.26,0.61,0.65,0.1357,6,4,38.9,0,4.6,47040
2015,KY,HART,69,47.08,92.4,6.44,0.39,0.77,0.1631,8,7,31.4,0,5.1,34764
2015,KY,HENDERSON,69,45.15,91.39,6.92,0.52,1.17,0.2055,2,2,49.4,1,4.9,45718
2015,KY,HENRY,70,47.46,92.54,5.46,0.56,1.43,0.1643,1,1,36.7,1,4.7,47802
2015,KY,HICKMAN,71,45.51,92.54,5.46,0.56,1.43,0.1653,9,10,39.6,0,5.8,40890
2015,KY,HOPKINS,69,46.66,92.73,5.72,0.46,1.09,0.1601,5,8,45,0,5.6,44750
2015,KY,JACKSON,67,49.46,92.54,5.46,0.56,1.43,0.1993,9,10,28.7,0,8.7,30565
2015,KY,JEFFERSON,71,44.09,81.78,14.63,0.81,2.78,0.1832,1,1,61.4,1,4.8,51230
2015,KY,JESSAMINE,70,44.64,94.28,3.41,0.86,1.46,0.1804,2,2,56.3,1,4.2,49839
2015,KY,JOHNSON,66,51.19,92.54,5.46,0.56,1.43,0.2258,7,11,39.8,0,8.3,36051
2015,KY,KENTON,71,44.62,94.19,3.19,0.64,1.97,0.1947,1,1,59.8,1,4.5,52631
2015,KY,KNOTT,65,54.49,92.54,5.46,0.56,1.43,0.2464,9,12,35.5,0,10,30138
2015,KY,KNOX,65,48.7,92.54,5.46,0.56,1.43,0.2008,7,8,29.6,0,8.2,28578
2015,KY,LARUE,70,46.32,92.54,5.46,0.56,1.43,0.1502,3,2,39.9,1,5.1,40202
2015,KY,LAUREL,67,48.21,98.45,0.67,0.19,0.69,0.1667,5,8,38.3,0,6.2,37737
2015,KY,LAWRENCE,66,52.49,92.54,5.46,0.56,1.43,0.2194,6,7,36,0,9.3,36276
2015,KY,LEE,67,50.04,92.54,5.46,0.56,1.43,0.1842,9,12,28.9,0,8.3,26201
2015,KY,LESLIE,66,53.94,99.37,0,0,0.63,0.204,9,10,31.3,0,10.9,28722
2015,KY,LETCHER,66,54.37,92.54,5.46,0.56,1.43,0.2192,9,10,37.4,0,11.2,31079
2015,KY,LEWIS,68,50.39,92.54,5.46,0.56,1.43,0.1765,8,7,31.5,0,8.4,33867
2015,KY,LINCOLN,69,47.03,96.94,2.19,0.26,0.61,0.1988,7,8,33.5,0,6.8,37220
2015,KY,LIVINGSTON,70,49.01,92.54,5.46,0.56,1.43,0.1894,9,8,36.1,0,7.2,44551
2015,KY,LOGAN,70,45.98,92.63,5.87,0.54,0.97,0.2044,6,6,38,0,4.7,43795
2015,KY,LYON,71,46.33,92.54,5.46,0.56,1.43,0.1787,9,9,48.6,0,5.6,48189
2015,KY,MADISON,68,46.22,94.96,3.21,0.56,1.27,0.1731,4,5,56.4,0,4.4,46342
2015,KY,MAGOFFIN,64,54,92.54,5.46,0.56,1.43,0.1878,9,12,31.1,0,15,29921
2015,KY,MARION,70,44.51,92.54,5.46,0.56,1.43,0.1657,7,9,36.8,0,4.9,41189
2015,KY,MARSHALL,71,47.55,92.54,5.46,0.56,1.43,0.1599,7,9,45.1,0,5.6,49771
2015,KY,MARTIN,64,57.36,92.54,5.46,0.56,1.43,0.227,9,12,32.3,0,9.6,29198
2015,KY,MASON,69,46.27,92.54,5.46,0.56,1.43,0.1898,6,3,44.9,0,6,37071
2015,KY,MC CRACKEN,70,44.44,89.46,8.97,0.43,1.15,0.1883,5,8,56.6,0,5.7,47184
2015,KY,MC CREARY,66,51.68,92.54,5.46,0.56,1.43,0.1806,9,10,31.9,0,8.2,25655
2015,KY,MC LEAN,69,47.06,92.54,5.46,0.56,1.43,0.1328,3,2,41.7,1,4.9,44007
2015,KY,MEADE,69,49.73,95.39,2.24,0.85,1.52,0.1862,3,2,46.6,1,5.6,51111
2015,KY,MENIFEE,67,50.89,92.54,5.46,0.56,1.43,0.1922,9,8,34.8,0,8.6,34299
2015,KY,MERCER,70,44.47,95.65,2.65,0.38,1.32,0.1746,6,6,45.8,0,5,46346
2015,KY,METCALFE,68,47.64,92.54,5.46,0.56,1.43,0.1828,9,8,34.9,0,5.2,32654
2015,KY,MONROE,69,47.52,92.54,5.46,0.56,1.43,0.202,8,7,32.9,0,4.3,31603
2015,KY,MONTGOMERY,69,43.89,92.54,5.46,0.56,1.43,0.1891,6,5,43.3,0,6.5,42468
2015,KY,MORGAN,67,50.38,92.54,5.46,0.56,1.43,0.194,9,11,36.4,0,8.2,31489
2015,KY,MUHLENBERG,69,46.27,96.23,2.67,0.25,0.85,0.1688,6,6,35.5,0,7.2,40272
2015,KY,NELSON,70,44.55,94.05,4.42,0.56,0.97,0.17,6,3,45.2,0,5,51843
2015,KY,NICHOLAS,69,47.44,92.54,5.46,0.56,1.43,0.1352,8,7,38.6,0,6,37267
2015,KY,OHIO,69,50.46,98.16,0.79,0.34,0.71,0.1868,6,6,35.5,0,6.3,40661
2015,KY,OLDHAM,71,46.5,92.58,3.17,1.19,3.05,0.175,1,1,69.2,1,3.9,84415
2015,KY,OWEN,70,48.17,92.54,5.46,0.56,1.43,0.1835,8,4,36.9,0,4,43686
2015,KY,OWSLEY,67,51.13,92.54,5.46,0.56,1.43,0.2255,9,12,33.4,0,9.8,23341
2015,KY,PENDLETON,69,48.31,92.54,5.46,0.56,1.43,0.2304,1,1,36,1,5.4,49345
2015,KY,PERRY,65,51.44,97.81,1.33,0.19,0.67,0.2561,7,11,40.9,0,8.9,31740
2015,KY,PIKE,64,52.53,98.91,0.3,0.2,0.59,0.2277,7,11,37.1,0,9.3,34315
2015,KY,POWELL,65,49.87,92.54,5.46,0.56,1.43,0.2,6,6,33.4,0,7,34510
2015,KY,PULASKI,68,47.86,97.79,1.09,0.37,0.74,0.1818,5,8,39.7,0,5.8,40702
2015,KY,ROBERTSON,69,46.79,92.54,5.46,0.56,1.43,0.1325,8,4,38.5,0,6.4,40027
2015,KY,ROCKCASTLE,68,47.62,92.54,5.46,0.56,1.43,0.1738,7,8,32.7,0,6.5,33293
2015,KY,ROWAN,67,47.57,92.54,5.46,0.56,1.43,0.189,7,9,51,0,5.8,36597
2015,KY,RUSSELL,69,48.22,98.17,0.54,0.38,0.92,0.1828,9,10,38.2,0,11.7,31968
2015,KY,SCOTT,69,45.28,92.55,4.79,0.95,1.71,0.1566,2,2,58.4,1,4,63775
2015,KY,SHELBY,71,46.79,90.05,7.35,1.15,1.45,0.1673,1,1,54.4,1,4,60189
2015,KY,SIMPSON,70,45.48,88.93,9.34,0.63,1.1,0.2035,6,4,41.9,0,4.8,45496
2015,KY,SPENCER,69,50.43,92.54,5.46,0.56,1.43,0.1596,1,1,52.3,1,4.3,68147
2015,KY,TAYLOR,69,45.71,94.25,4.65,0.41,0.69,0.178,7,8,42,0,6.4,35700
2015,KY,TODD,70,45.48,87.8,10.51,0.76,0.93,0.1911,8,7,35.5,0,4.7,40963
2015,KY,TRIGG,70,49.24,90.59,7.13,0.74,1.55,0.1307,2,2,52.5,1,5.8,45106
2015,KY,TRIMBLE,69,49.22,92.54,5.46,0.56,1.43,0.1866,1,1,36.9,1,5.7,48392
2015,KY,UNION,70,47.18,91.46,7.29,0.54,0.72,0.1516,6,6,43,0,6.7,45239
2015,KY,WARREN,69,44.94,90.14,7.3,0.9,1.66,0.1776,3,2,56.5,1,4.5,45964
2015,KY,WASHINGTON,71,43.69,91.48,6.51,0.9,1.12,0.1618,9,9,38.5,0,4.3,45143
2015,KY,WAYNE,68,47.92,96.7,2.05,0.49,0.76,0.1908,7,9,34.1,0,7.9,29826
2015,KY,WEBSTER,69,48.48,94.3,4.25,0.56,0.89,0.1854,8,6,36.4,0,5.2,44245
2015,KY,WHITLEY,66,48.83,98.62,0.3,0.35,0.73,0.1869,7,8,38.7,0,6.8,31903
2015,KY,WOLFE,66,51.77,92.54,5.46,0.56,1.43,0.2061,9,12,28.9,0,9.9,27196
2015,KY,WOODFORD,71,45.55,92.13,5.36,0.96,1.55,0.1341,2,2,60.2,1,3.5,57862
2015,LA,ACADIA,70,46.57,81.53,16.43,1.06,0.98,0.1729,2,2,34.6,1,6.8,42033
2015,LA,ALLEN,70,46.25,79.85,17.71,1.06,1.38,0.1547,6,6,35.3,0,7,42120
2015,LA,ASCENSION,68,46.47,71.53,23.03,3.13,2.32,0.1596,2,2,53.5,1,5.1,74852
2015,LA,ASSUMPTION,70,46.72,62.98,32.8,2.67,1.55,0.1823,6,4,33.2,0,7.9,48516
2015,LA,AVOYELLES,69,45.52,73.52,24.14,0.95,1.4,0.174,6,6,31.2,0,7.5,34803
2015,LA,BEAUREGARD,69,47.74,86.84,10.71,1.17,1.28,0.1831,6,5,41.2,0,6.3,48206
2015,LA,BIENVILLE,71,45.86,69.42,26.56,1.92,2.1,0.1956,6,6,39.3,0,8.3,34565
2015,LA,BOSSIER,71,44.17,80,15.89,1.71,2.4,0.183,2,2,59,1,5.7,55403
2015,LA,CADDO,70,43.75,59.28,38.02,0.95,1.75,0.1864,2,2,53,1,7.1,41081
2015,LA,CALCASIEU,70,44.91,75.79,21.39,1.45,1.36,0.1706,3,2,50,1,5.4,46523
2015,LA,CALDWELL,71,48.07,85.98,11.88,0.98,1.16,0.189,8,7,32,0,8.3,38564
2015,LA,CAMERON,72,49.77,69.42,26.56,1.92,2.1,0.181,3,2,44.3,1,4.7,56259
2015,LA,CATAHOULA,70,47.76,69.42,26.56,1.92,2.1,0.1846,9,10,32.6,0,9.6,33958
2015,LA,CLAIBORNE,71,45.35,69.42,26.56,1.92,2.1,0.1472,6,6,35.5,0,7.3,33740
2015,LA,CONCORDIA,71,44.55,66.07,32.55,0.71,0.68,0.2022,7,8,35.2,0,8.7,33068
2015,LA,DE SOTO,70,46.64,62.17,35.91,0.89,1.03,0.1977,2,2,39.4,1,8,41691
2015,LA,E. BATON ROUGE,69,45.07,60.29,34.87,1.65,3.19,0.1769,2,2,62.7,1,5.4,50389
2015,LA,EAST CARROLL,71,44.31,69.42,26.56,1.92,2.1,0.1613,7,11,30.3,0,14.1,26325
2015,LA,EAST FELICIANA,69,48.36,69.42,26.56,1.92,2.1,0.1812,2,2,38.4,1,6,43105
2015,LA,EVANGELINE,68,48.18,74.57,23.88,0.54,1,0.1678,6,6,34.8,0,7.5,33407
2015,LA,FRANKLIN,71,44.73,75.15,23.97,0.35,0.53,0.2282,7,11,32.9,0,9.7,33845
2015,LA,GRANT,69,49.3,88.5,9.51,0.89,1.09,0.1765,3,2,36.2,1,7.3,43437
2015,LA,IBERIA,69,46.6,63.15,30.61,4,2.24,0.1524,2,2,35.4,1,8.1,45039
2015,LA,IBERVILLE,69,47.06,52.76,43.45,2.02,1.77,0.2019,2,2,38,1,7.3,42000
2015,LA,JACKSON,71,46.75,78.19,20.37,0.59,0.85,0.1873,6,6,37.1,0,6.1,41029
2015,LA,JEFFERSON,69,44.34,65.77,22.65,6.54,5.05,0.1874,1,1,53.4,1,5.8,49503
2015,LA,JEFFRSON DAVIS,71,46.16,81.98,15.52,0.98,1.53,0.1777,6,6,37.7,0,6.2,43677
2015,LA,LA SALLE,70,46.46,69.42,26.56,1.92,2.1,0.1719,6,6,34.5,0,6.9,46258
2015,LA,LAFAYETTE,70,43.85,74.92,20.49,2.28,2.31,0.1707,2,2,57.5,1,5.7,52411
2015,LA,LAFOURCHE,70,45.66,82.95,13,2.7,1.35,0.1817,3,2,35.3,1,5.4,53482
2015,LA,LINCOLN,71,44.17,69.69,28.31,0.59,1.41,0.1667,4,5,59,0,7.4,38118
2015,LA,LIVINGSTON,68,45.97,91.75,5.21,1.76,1.28,0.1547,2,2,44,1,5.1,58774
2015,LA,MADISON,70,43.86,48.33,50.14,0.77,0.77,0.2022,7,9,36.1,0,9.3,27225
2015,LA,MOREHOUSE,70,46.15,65.6,33.36,0.27,0.77,0.1565,6,5,35.6,0,11,31777
2015,LA,NATCHITOCHES,70,45.34,64,32.99,1.32,1.69,0.1821,6,5,49,0,7.9,33786
2015,LA,ORLEANS,67,46.41,32.28,61.03,2.47,4.22,0.2145,1,1,62,1,6.5,38640
2015,LA,OUACHITA,70,43.32,72.64,25.55,0.64,1.17,0.1867,3,2,51.5,1,6.7,38453
2015,LA,PLAQUEMINES,68,48.76,67.09,22.92,3.53,6.46,0.2,1,1,40.8,1,5.6,49122
2015,LA,POINTE COUPEE,70,44.82,65.26,32.04,0.99,1.71,0.1682,2,2,38.8,1,6.6,42919
2015,LA,RAPIDES,69,45.13,72.66,24.58,0.99,1.76,0.1608,3,2,46.5,1,6.5,42758
2015,LA,RED RIVER,70,44.72,69.42,26.56,1.92,2.1,0.1652,8,7,33,0,6.9,41742
2015,LA,RICHLAND,71,44.63,71.59,27.25,0.42,0.74,0.171,6,6,37.8,0,8.7,34588
2015,LA,SABINE,71,49.26,84.96,12.19,1.36,1.48,0.1635,6,6,40.4,0,7.2,42196
2015,LA,ST. BERNARD,66,46.84,71.39,16.78,9.77,2.07,0.2179,1,1,40.6,1,6.6,41540
2015,LA,ST. CHARLES,68,45.76,67.48,27.5,3.32,1.71,0.1813,1,1,50.7,1,5.7,61601
2015,LA,ST. HELENA,68,47.53,69.42,26.56,1.92,2.1,0.181,2,2,34.1,1,9.1,36602
2015,LA,ST. JAMES,70,45.02,53.61,44.38,1.03,0.98,0.2171,1,1,39.4,1,8.5,52258
2015,LA,ST. JOHN BAPTIST,66,46.1,45.2,50.05,3.39,1.36,0.2167,1,1,45.1,1,7.5,50596
2015,LA,ST. LANDRY,69,46.48,63.09,34.89,0.97,1.05,0.169,4,5,31.7,0,8,33503
2015,LA,ST. MARTIN,69,46.96,68.8,27.95,1.39,1.86,0.1583,2,2,36.2,1,6.9,45435
2015,LA,ST. MARY,69,47.05,65.5,29.43,2.99,2.08,0.1986,4,5,31.8,0,7.6,40945
2015,LA,ST. TAMMANY,70,45.3,84.64,9.91,2.74,2.71,0.2099,1,1,61.5,1,5.4,63499
2015,LA,TANGIPAHOA,67,46.26,68.31,28.8,1.62,1.28,0.1717,3,2,46.1,1,7.2,41768
2015,LA,TENSAS,71,44.56,69.42,26.56,1.92,2.1,0.1688,9,10,33.8,0,9.8,27077
2015,LA,TERREBONNE,68,47.52,78.15,17.56,1.53,2.77,0.1781,3,2,37.2,1,6,44450
2015,LA,UNION,71,47.47,80.23,18.14,0.75,0.88,0.1588,3,2,38.7,1,7.2,38741
2015,LA,VERMILION,71,45.62,82.82,12.45,2.39,2.35,0.1646,2,2,35.3,1,6.9,46807
2015,LA,VERNON,69,47.97,84.05,10.27,2.78,2.9,0.2253,5,8,51.7,0,7.8,44733
2015,LA,W. BATON ROUGE,69,45.14,60.17,37.18,1.33,1.33,0.1864,2,2,45.7,1,5.6,55074
2015,LA,WASHINGTON,69,46.14,73.02,25.6,0.7,0.68,0.1881,6,3,36.3,0,7.6,33453
2015,LA,WEBSTER,70,44.37,71.36,27.49,0.3,0.86,0.1633,2,2,39.7,1,8.8,34566
2015,LA,WEST CARROLL,72,45.49,88.37,10.2,0.87,0.56,0.1735,9,10,31,0,13.5,35484
2015,LA,WEST FELICIANA,70,47.26,70.67,25.83,1.08,2.42,0.1496,2,2,44.8,1,5.3,56680
2015,LA,WINN,71,46.02,69.42,26.56,1.92,2.1,0.1678,6,6,36.4,0,8.4,36173
2015,MA,BARNSTABLE,74,43.96,94.37,1.16,1.16,3.3,0.1705,3,2,70.2,1,6.2,65735
2015,MA,BERKSHIRE,71,45.09,94.22,1.77,1.18,2.84,0.1872,3,2,59,1,5.4,50646
2015,MA,BRISTOL,69,44.74,87.71,2.44,6.53,3.32,0.2056,1,1,52.6,1,6.1,59839
2015,MA,DUKES,73,45.01,87.5,5.03,1.63,5.84,0.1518,7,8,70.1,0,6.7,64456
2015,MA,ESSEX,71,43.68,86.93,1.59,8.04,3.44,0.1889,1,1,63.1,1,5,68237
2015,MA,FRANKLIN,69,46.58,94.42,0.84,1.59,3.15,0.174,4,5,65,0,4.4,57325
2015,MA,HAMPDEN,70,44.97,78.8,6.65,11.64,2.91,0.1861,2,2,54.1,1,6.6,51415
2015,MA,HAMPSHIRE,72,43.87,92.87,1.4,2.19,3.54,0.1624,2,2,69.7,1,4.3,60853
2015,MA,MIDDLESEX,72,43.35,86.62,2.98,3.65,6.75,0.1928,1,1,71.3,1,3.9,90025
2015,MA,NANTUCKET,74,47.07,91.74,1.69,1.04,5.53,0.1063,7,11,69.4,0,5.4,86014
2015,MA,NORFOLK,73,42.81,88.57,3.74,1.69,6.01,0.1884,1,1,72.8,1,4.3,93187
2015,MA,PLYMOUTH,71,44.41,90.02,3.96,2.3,3.72,0.2026,1,1,63.3,1,5.1,74736
2015,MA,SUFFOLK,70,44.38,58.05,22.55,11.38,8.03,0.2085,1,1,60.7,1,4.5,56530
2015,MA,WORCESTER,70,46.58,88.8,1.92,5.07,4.21,0.1994,2,2,60.9,1,5.2,65621
2015,MD,ALLEGANY,72,44.52,96.26,2.02,0.39,1.34,0.1842,3,2,46.4,1,7,39859
2015,MD,ANNE ARUNDEL,72,43.78,81.06,13.46,1.46,4.01,0.1872,1,1,66.6,1,4.4,90825
2015,MD,BALTIMORE,73,41.92,72.95,21.57,1.21,4.27,0.1825,1,1,63.4,1,5.3,68317
2015,MD,BALTIMORE CITY,69,42.97,38.88,57.62,1.05,2.45,0.211,1,1,52.8,1,7.5,43192
2015,MD,CALVERT,72,44.91,81.72,14.66,1.15,2.46,0.1739,1,1,61.7,1,4.6,98937
2015,MD,CAROLINE,71,44.65,83.19,13.8,0.76,2.25,0.1806,6,4,42.1,0,5.5,51294
2015,MD,CARROLL,73,43.67,93.45,3.01,0.72,2.82,0.1652,1,1,61.5,1,4.2,84506
2015,MD,CECIL,70,46.25,91.71,5.12,1.1,2.07,0.186,1,1,50.1,1,6,68972
2015,MD,CHARLES,71,44.08,63.64,31.25,1.53,3.58,0.2087,1,1,60.1,1,5,87941
2015,MD,DORCHESTER,71,45.05,72.57,25.16,0.69,1.58,0.1777,6,5,46.6,0,7.2,44664
2015,MD,FREDERICK,72,43.35,87.76,6.6,1.94,3.71,0.1626,1,1,67.3,1,4.5,83746
2015,MD,GARRETT,72,46.78,97.84,0.27,0.29,1.61,0.1609,6,7,46.1,0,6.3,46469
2015,MD,HARFORD,72,43.65,86.33,8.9,1.42,3.36,0.1717,1,1,64.7,1,4.9,77992
2015,MD,HOWARD,73,43.14,69.16,16.11,1.72,13.01,0.1904,1,1,80.9,1,3.8,110224
